"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CH4|Transportation Sector","Mt CH4/yr",0.0175601774150079,0.0169368721784834,0.00936100497000611,0.00302867614739226,7.39494793009417E-4,3.66258673254525E-4,2.52594108160057E-4,2.77795288989634E-4,3.17102105825236E-4,3.50459864796012E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CH4|Waste","Mt CH4/yr",0.94322352952521,0.934792653194338,0.428362091785926,0.242792828102064,0.271319469260706,0.302661870750447,0.330885649691071,0.352967634797096,0.354348361492157,0.346783772110938
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO","Mt CO/yr",20.56518612688,18.6355891912996,14.1168427182807,12.1944140532857,10.5128815190281,8.9446948553215,7.41612279197126,5.89366035825962,4.36585967143716,2.80501504147791
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2","Mt CO2/yr",531.205608149674,445.426842445876,236.673466707423,65.0577647158571,-13.9354913187473,-60.8950428382495,-70.7233245498697,-100.068562160575,-182.545229198335,-224.920847329918
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Energy Sector","Mt CO2/yr",173.179161544565,94.3253626676805,37.966987731755,-20.8093779195916,-48.2407052080846,-76.1683610210096,-80.0280658851124,-106.412711963058,-189.171418994665,-240.478572547436
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Industrial Sector","Mt CO2/yr",99.7735629752687,99.2203214823727,51.9912263109297,24.743507183716,8.83618334941674,4.64596014674194,2.51944269308763,-0.105188496410846,-0.593671917915344,-0.597338318824768
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Residential Commercial Other","Mt CO2/yr",70.6191483518809,74.0968526648683,51.8121618113055,35.7097791171173,22.5392395946037,9.70874148303273,6.01582850539683,5.68189001083374,6.45320796966553,15.3886003494263
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Solvents Production and Application","Mt CO2/yr",0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784,0.736933591274784
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Transportation Sector","Mt CO2/yr",186.867302382671,177.017872735666,94.1366579581441,24.6474234393267,2.1633580500282,0.152183657696781,0.00303724146961827,0.0010153927706522,2.20849291220658E-4,3.02916277550229E-5
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO2|Waste","Mt CO2/yr",0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834,0.029499304013834
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Agricultural Waste Burning","Mt CO/yr",0.1519756824,0.15677830147062,0.156934387259245,0.154531313286967,0.151527731983771,0.139747752027413,0.1298794407932,0.120180044142024,0.108971079303014,0.0996157606000989
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Energy Sector","Mt CO/yr",0.671710054250792,0.666341890209548,0.664616697329536,0.689024394081031,0.697541993744443,0.700915877098128,0.711354999813223,0.735270710979248,0.77867022001555,0.796181842372403
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Forest Burning","Mt CO/yr",12.9318497871,12.1711527407999,10.6497586482,9.1283645556,7.606970463,6.0855763704,4.5641822778,3.0427881852,1.52139409259999,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Grassland Burning","Mt CO/yr",0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753,0.008261521753
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Industrial Sector","Mt CO/yr",0.739300410859737,0.671152206489195,0.455086957284545,0.433837153510927,0.42103556077063,0.410557100648924,0.408974465189296,0.400657209824381,0.375719490273683,0.333780697540914
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Peat Burning","Mt CO/yr",1.523343609,1.523343609,1.523343609,1.523343609,1.523343609,1.523343609,1.523343609,1.523343609,1.523343609,1.523343609
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Residential Commercial Other","Mt CO/yr",2.61793917519586,1.85235708542073,0.0783739351194653,0.0717717709568989,0.0572167055236749,0.0516697507135372,0.0523620320653792,0.0445098516778144,0.029424616752335,0.0227830900467671
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Transportation Sector","Mt CO/yr",1.91685468423278,1.58225063406873,0.576515760247078,0.181328533009102,0.0430327311647995,0.0206716715926482,0.0138132434693145,0.0146980235952997,0.016123839651725,0.0170973180768801
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|CO|Waste","Mt CO/yr",0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519,0.0039512020878519
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3","Mt NH3/yr",1.00663837931757,0.988489042576354,0.939796229093038,0.897489457257211,0.855983437223337,0.813295655622689,0.769590588421408,0.726023153233055,0.682331148962949,0.638850021857561
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Agricultural Waste Burning","Mt NH3/yr",0.003101273875,0.00319927792696126,0.00320246297599987,0.0031534252174472,0.00309213286938387,0.00285174629674477,0.00265036959658394,0.00245244005031144,0.00222370566155029,0.00203279731822716
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Agriculture","Mt NH3/yr",0.652708064982643,0.649393626882052,0.630563433734873,0.618171505042776,0.606592582742141,0.594010993099309,0.580373107983365,0.566869407726462,0.553271943230293,0.539847529853405
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Energy Sector","Mt NH3/yr",0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426,0.00192573298867426
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Forest Burning","Mt NH3/yr",0.253859345774,0.238926443081411,0.209060637696235,0.179194832311058,0.149329026925882,0.119463221540705,0.0895974161555294,0.0597316107703529,0.0298658053851764,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Grassland Burning","Mt NH3/yr",1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4,1.04135759E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Industrial Sector","Mt NH3/yr",0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022,0.0210531225983022
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Peat Burning","Mt NH3/yr",0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787,0.02865916787
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Residential Commercial Other","Mt NH3/yr",0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523,0.0119177800430523
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Transportation Sector","Mt NH3/yr",0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589,0.0223100490636589
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NH3|Waste","Mt NH3/yr",0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413,0.0109997063632413
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx","Mt NOx/yr",1.86035748841505,1.29796933090212,0.498688914981274,0.48096264467938,0.370859590554806,0.277012912013792,0.252594030050413,0.21986771412039,0.235804582376781,0.252542705160015
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Agricultural Waste Burning","Mt NOx/yr",0.00443526206799999,0.00457542206682468,0.00457997722749076,0.00450984588166188,0.00442218916556392,0.00407840237737357,0.00379040504256754,0.00350733774966257,0.00318021496940691,0.00290718904459086
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Agriculture","Mt NOx/yr",0.0040152453971563,0.00405512678212524,0.00403367753128746,0.00408317131924609,0.00413421411908828,0.00407165975420115,0.00400895630258636,0.00394630513118734,0.00388390202647503,0.00382127430774584
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Energy Sector","Mt NOx/yr",0.674135566414303,0.358030173357412,0.132820386570522,0.221416811296371,0.162477038906685,0.0997433947772979,0.0955847567202105,0.0892311933394947,0.141797691595963,0.184609043294917
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Forest Burning","Mt NOx/yr",0.094101418627,0.0885660410607058,0.0774952859281176,0.0664245307955294,0.0553537756629411,0.0442830205303529,0.0332122653977647,0.0221415102651764,0.0110707551325882,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Grassland Burning","Mt NOx/yr",4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4,4.24702291E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Industrial Sector","Mt NOx/yr",0.195204416700582,0.175830909810878,0.114094924323142,0.0961655098926586,0.0870261692085212,0.0774793235390828,0.0719775007004876,0.0623890089723649,0.0458627546778182,0.0296769901869814
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Peat Burning","Mt NOx/yr",0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129,0.01028129129
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Residential Commercial Other","Mt NOx/yr",0.244546306982321,0.197846907507905,0.0703733883492404,0.0525483117799096,0.0404169333514333,0.0329661737112815,0.0302378733955306,0.0249620376708671,0.0164165389073121,0.0180883659065598
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Transportation Sector","Mt NOx/yr",0.630907924398454,0.456053402489036,0.0822799272242366,0.022803115886768,0.00401792231333725,0.00137958949696683,7.7092466403059E-4,6.78973164401917E-4,5.81377239981663E-4,4.28494591985038E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|NOx|Waste","Mt NOx/yr",0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356,0.0023053542462356
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC","Mt OC/yr",1.11580331498276,1.0521473482712,0.91824650427117,0.797863044647967,0.678526128959427,0.561449317194644,0.448726617816119,0.335581218888913,0.22238029055925,0.109873394202438
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Agricultural Waste Burning","Mt OC/yr",0.004107961506,0.00423777810363671,0.00424199736269602,0.00417704148774606,0.00409585331033071,0.00377743622570173,0.00351069159166256,0.00324851342420376,0.00294553065418053,0.00269265270822727
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Energy Sector","Mt OC/yr",0.00257677155107278,0.00203667571082649,9.8349622561418E-4,5.72946445692852E-4,3.55901297063505E-4,1.77386847395613E-4,1.64334110168871E-4,1.42203703968381E-4,1.35936723965373E-4,1.10466889471204E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Forest Burning","Mt OC/yr",0.92980050235,0.875106355152941,0.765718060758823,0.656329766364705,0.546941471970588,0.43755317757647,0.328164883182352,0.218776588788235,0.109388294394117,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Grassland Burning","Mt OC/yr",2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4,2.9101597E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Industrial Sector","Mt OC/yr",0.00805256643710549,0.00652194380651556,0.00317748772534357,0.00192971269003761,0.00100101730775513,5.2075320873889E-4,2.34788510321058E-4,6.58898633835202E-5,1.29914141025783E-5,1.70038280341353E-6
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Peat Burning","Mt OC/yr",0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334,0.1025919334
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Residential Commercial Other","Mt OC/yr",0.061626191835014,0.0560554848950194,0.0394433146801508,0.0310588820965575,0.0226487199165786,0.0159877908870881,0.0132345843568687,0.00992850707191579,0.00647435512868747,0.00364267766553414
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Transportation Sector","Mt OC/yr",0.00625347210670524,0.00480326140540045,0.00129629832167439,4.08846366359737E-4,9.73159602441668E-5,4.69232523817024E-5,3.14868678779758E-5,3.36668403390644E-5,3.73330473296105E-5,4.00473595347049E-5
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|OC|Waste","Mt OC/yr",5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4,5.02899826867384E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur","Mt SO2/yr",1.27846782837458,0.75914024301924,0.319296614759198,0.252406942758567,0.214036088008303,0.177046298352457,0.148206308573533,0.119538469455787,0.0918466501646283,0.0622624742313243
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Agricultural Waste Burning","Mt SO2/yr",6.54218857E-4,6.7489296614336E-4,6.75564909699736E-4,6.65220308697008E-4,6.52290549371389E-4,6.01580594377352E-4,5.59099866845504E-4,5.17346319633378E-4,4.69094400608276E-4,4.28821976636426E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Energy Sector","Mt SO2/yr",0.535444690747495,0.161490054565228,0.0156532001848954,0.00815498524689609,0.00483055133672524,0.00125754109598049,0.00119069131351377,0.00106317918969522,3.13276533099819E-4,2.5005647171956E-5
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Forest Burning","Mt SO2/yr",0.104818762919,0.0986529533355294,0.0863213341685882,0.073989715001647,0.0616580958347058,0.0493264766677647,0.0369948575008235,0.0246632383338823,0.0123316191669411,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Grassland Burning","Mt SO2/yr",5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5,5.2737407E-5
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Industrial Sector","Mt SO2/yr",0.545118713638174,0.430349649587913,0.193047514089473,0.152522929378488,0.131944457078433,0.111196278220284,0.0948003431827235,0.0786507709473371,0.0642024390175939,0.0473081599958241
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Peat Burning","Mt SO2/yr",0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539,0.01139803539
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Residential Commercial Other","Mt SO2/yr",0.0191675519471398,0.0108653809595252,7.60173038647385E-4,5.97552490136487E-4,5.78827849279641E-4,6.25740414998097E-4,7.25332050546828E-4,7.07898114083792E-4,5.81943812195372E-4,5.46353016785787E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Transportation Sector","Mt SO2/yr",0.0595028996059825,0.0433463209448997,0.00907783770789485,0.00271554967270261,6.10874699787564E-4,2.77690699051988E-4,1.74993999080599E-4,1.75045891155605E-4,1.87286574189784E-4,1.93142934906063E-4
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|Sulfur|Waste","Mt SO2/yr",0.00231021786278883,0.002310217863,0.002310217863,0.002310217863,0.002310217863,0.002310217863,0.002310217863,0.002310217863,0.002310217863,0.002310217863
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC","Mt VOC/yr",4.87799063199887,4.11710007616015,2.94944324563107,2.54042275135205,2.18731809392152,1.85335319018349,1.53182025609212,1.2149163955068,0.900599065332986,0.567413661356021
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Agricultural Waste Burning","Mt VOC/yr",0.03244568597,0.0334710089338803,0.0335043336914768,0.0329912946134239,0.0323500527854052,0.0298351156911604,0.0277283017080864,0.0256575544892797,0.0232645226527859,0.0212672292818072
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Energy Sector","Mt VOC/yr",0.724495332682676,0.376683201365622,0.0325909192199389,0.0306057012029564,0.0320830495067926,0.0331041281160589,0.037479207932792,0.0489723482205528,0.0731559729445104,0.0854014486496456
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Forest Burning","Mt VOC/yr",2.67663756192,2.51918829357176,2.20428975687529,1.88939122017882,1.57449268348235,1.25959414678588,0.944695610089411,0.629797073392941,0.31489853669647,0.0
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Grassland Burning","Mt VOC/yr",0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648,0.00159342648
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Industrial Sector","Mt VOC/yr",0.130666773920411,0.100225209041605,0.0564199168464905,0.042924882076603,0.0353309714813279,0.0302096320844068,0.0268620818071503,0.0232893899083138,0.0209568794816732,0.0169438496232033
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Peat Burning","Mt VOC/yr",0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784,0.3206332784
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Residential Commercial Other","Mt VOC/yr",0.403124229614107,0.291092447948498,0.0129506754802656,0.0110186394781903,0.00860409017653329,0.00806123451817759,0.00895748646714559,0.00905880518257618,0.00664725201204419,0.00447379099205136
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Solvents Production and Application","Mt VOC/yr",0.376711832958763,0.29052859786086,0.192567456450941,0.155793760916848,0.139755405673295,0.129487946036461,0.123189860249397,0.115246452566468,0.0987949445867894,0.0764682547452927
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Transportation Sector","Mt VOC/yr",0.171115012985777,0.143117115490794,0.0543259851195323,0.0149030509380779,0.00190763886868727,2.66785004217205E-4,1.13505891009935E-4,1.00569799542427E-4,8.67550115799531E-5,6.4886116888374E-5
"IMAGE","SSP1-19","CAN","CMIP6 Emissions|VOC|Waste","Mt VOC/yr",0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325,0.0405674970671325
"IMAGE","SSP1-19","CEU","CMIP6 Emissions|BC","Mt BC/yr",0.104121840550484,0.0812635800531408,0.0263041084932869,0.0160430492260432,0.00934056172989254,0.00785977423633019,0.00767565730097663,0.00727595115337638,0.00689354268679535,0.00601340026602228
"IMAGE","SSP1-19","CEU","CMIP6 Emissions|BC|Agricultural Waste Burning","Mt BC/yr",0.004000701768,0.00397919578862022,0.00379453872278045,0.00382454587239479,0.00372944829106939,0.00323401550229767,0.00285528397113173,0.00259359931532857,0.00231306257966479,0.0020767909237765
"IMAGE","SSP1-19","CEU","CMIP6 Emissions|BC|Energy Sector","Mt BC/yr",0.0101362017914485,0.00901107516255479,0.00554708480690482,0.00268670308703911,9.91276029764025E-4,6.92309094567897E-4,5.93119349434356E-4,5.07015385664999E-4,5.01529371831566E-4,4.79051086585969E-4
